10.0,1493568.337,0.00034291238000000023,1294847.264
16.237767391887218,1573421.7955,0.00045658067799999946,1438854.596
26.366508987303583,1697279.4226666666,0.0006377360356666666,1646896.9033333333
42.81332398719393,1890219.2055,0.0008610660904999988,1942977.69025
69.51927961775606,2155268.8196,0.001187063433600002,2379826.2598
112.88378916846884,2554320.209,0.0016573768851666697,3015104.2941666665
183.29807108324357,3147079.6867142855,0.0023678283877142862,3958000.0148571427
297.63514416313194,4115028.89575,0.003415410737375003,5347613.5075
483.2930238571752,5790740.002444444,0.004990102594888888,7362323.6682222225
784.7599703514607,8421042.5707,0.007269010507600009,10335512.9202
1274.2749857031336,12408546.13890909,0.010566664255999995,14947709.219272727
2069.13808111479,18430572.768166665,0.015557647681250042,22003114.990083333
3359.818286283781,27535875.99907692,0.023107075568230835,32734429.524846155
5455.594781168515,41386735.892,0.034897630559500056,49130888.464357145
8858.667904100823,62566949.313266665,0.052370247790266784,74229220.24966666
14384.498882876629,95075663.6475,0.07902761861918758,112770996.0381875
23357.21469090121,145063013.759,0.12018673175576484,172116256.34682354
37926.90190732246,222222188.55422223,0.18380558940549988,263722302.26655555
61584.82110660255,341563932.10326314,0.2828691153633681,405457331.3231053
100000.0,526569633.2278,0.43652685667194946,625230947.4941
