10.0,1815057.319,0.0003781859919999999,1392223.797
16.237767391887218,2010401.7295,0.000490059679,1536248.857
26.366508987303583,2293158.6016666666,0.0006528236753333333,1744287.736
42.81332398719393,2695421.26675,0.0008814157479999992,2040381.42625
69.51927961775606,3289848.1232,0.001220099345800001,2477230.6704
112.88378916846884,4153351.1045,0.001710595511500001,3112494.9828333333
183.29807108324357,5430809.893571429,0.002438543240714288,4053152.7388571426
297.63514416313194,7317757.632125,0.0035052675817500013,5442696.435125
483.2930238571752,10133985.835777778,0.00510991525566667,7515535.361333333
784.7599703514607,14353929.133,0.007497781807099999,10618726.9134
1274.2749857031336,20711298.511,0.011079881360727276,15296063.339181818
2069.13808111479,30323795.37325,0.016491643721000027,22374108.819166668
3359.818286283781,44932747.20184615,0.024704652887769248,33126705.168923076
5455.594781168515,67243913.79007143,0.03723849262507141,49530090.97157143
8858.667904100823,101388962.9234,0.05640690647966669,74636866.15266667
14384.498882876629,153727668.3416875,0.08575585042174998,113184676.9695
23357.21469090121,234384221.95964706,0.13091416811364706,172535091.9507059
37926.90190732246,358941311.22033334,0.20051967980511096,264144907.36555555
61584.82110660255,551744615.316,0.3082387736872627,405884143.8963158
100000.0,850474751.06375,0.4744003321844002,625655539.72845
