10.0,3810525.417,0.0005712986559999998,1130777.106
16.2377674,4145151.0905,0.000739666291500001,1275045.057
26.366509,4630534.816,0.0009830819083333356,1483002.713
42.813324,5320778.1445,0.0013293130902499992,1778929.961
69.5192796,6341226.831,0.0018402367431999995,2215908.1148
112.883789,7824275.127,0.002582987485999997,2851259.2265
183.298071,10019887.229142858,0.0036832276135714314,3791898.820428571
297.635144,13264099.72875,0.005308308490124996,5181482.607
483.293024,18103382.343222223,0.007731950069666668,7254344.028333333
784.75997,25348284.0781,0.011359353201499996,10357461.1413
1274.27499,36268217.21363636,0.016825311969363644,15034833.208545454
2069.13808,52792147.781333335,0.02509616747566668,22112910.453333333
3359.81829,77894295.74815385,0.03765887690215378,32865503.60007692
5455.59478,116188019.29878572,0.056821323996499966,49268915.04357143
8858.6679,174799230.3,0.08614856768786658,74375628.6688
14384.4989,264787087.0245,0.13117444835574982,112923458.468
23357.2147,403336426.65858823,0.20049755620635257,172273864.37588236
37926.9019,617192283.0601667,0.3074999896619998,263883689.05933332
61584.8211,948070251.1297895,0.4730513054843151,405622935.7218421
100000.0,1461106791.58285,0.7297417429367999,625395866.8108
